release,previous_release,release_date,previous_release_date,release_kind,area_category,change_type,weighted_churn_points,raw_insertions,raw_deletions,raw_churn,files_changed,commits,top_paths
rust-v0.0.2504301132,rust-v0.0.2504291921,2025-04-30T11:59:09-07:00,2025-04-29T19:23:46-07:00,stable,TUI / CLI UX,Refactor / Cleanup,9.0,0.0,9.0,9.0,2,11,codex-rs/cli/src/main.rs (8); codex-rs/cli/Cargo.toml (1)
rust-v0.0.2504301132,rust-v0.0.2504291921,2025-04-30T11:59:09-07:00,2025-04-29T19:23:46-07:00,stable,Packaging / Release / Install,Build / Release,16.935,10.839,6.097,16.935,3,11,.github/workflows/rust-release.yml (16); codex-cli/src/utils/session.ts (7); codex-cli/package.json (2)
rust-v0.0.2504301132,rust-v0.0.2504291921,2025-04-30T11:59:09-07:00,2025-04-29T19:23:46-07:00,stable,Packaging / Release / Install,Refactor / Cleanup,6.452,4.129,2.323,6.452,3,11,.github/workflows/rust-release.yml (16); codex-cli/src/utils/session.ts (7); codex-cli/package.json (2)
rust-v0.0.2504301132,rust-v0.0.2504291921,2025-04-30T11:59:09-07:00,2025-04-29T19:23:46-07:00,stable,Packaging / Release / Install,Bug Fix,1.613,1.032,0.581,1.613,3,11,.github/workflows/rust-release.yml (16); codex-cli/src/utils/session.ts (7); codex-cli/package.json (2)
rust-v0.0.2504301132,rust-v0.0.2504291921,2025-04-30T11:59:09-07:00,2025-04-29T19:23:46-07:00,stable,CI / Build / Dependencies,Build / Release,12.358,2.026,14.182,16.208,5,11,codex-rs/repl/Cargo.toml (28); codex-rs/Cargo.lock (19); .github/dotslash-config.json (10); codex-rs/justfile (4); codex-rs/Cargo.toml (3)
rust-v0.0.2504301132,rust-v0.0.2504291921,2025-04-30T11:59:09-07:00,2025-04-29T19:23:46-07:00,stable,CI / Build / Dependencies,Refactor / Cleanup,28.519,4.675,32.727,37.403,5,11,codex-rs/repl/Cargo.toml (28); codex-rs/Cargo.lock (19); .github/dotslash-config.json (10); codex-rs/justfile (4); codex-rs/Cargo.toml (3)
rust-v0.0.2504301132,rust-v0.0.2504291921,2025-04-30T11:59:09-07:00,2025-04-29T19:23:46-07:00,stable,CI / Build / Dependencies,Bug Fix,7.922,1.299,9.091,10.39,5,11,codex-rs/repl/Cargo.toml (28); codex-rs/Cargo.lock (19); .github/dotslash-config.json (10); codex-rs/justfile (4); codex-rs/Cargo.toml (3)
rust-v0.0.2504301132,rust-v0.0.2504291921,2025-04-30T11:59:09-07:00,2025-04-29T19:23:46-07:00,stable,Docs / Examples,Build / Release,2.0,0.667,1.333,2.0,2,11,README.md (2); codex-rs/README.md (1)
rust-v0.0.2504301132,rust-v0.0.2504291921,2025-04-30T11:59:09-07:00,2025-04-29T19:23:46-07:00,stable,Docs / Examples,Refactor / Cleanup,1.0,0.333,0.667,1.0,2,11,README.md (2); codex-rs/README.md (1)
rust-v0.0.2504301132,rust-v0.0.2504291921,2025-04-30T11:59:09-07:00,2025-04-29T19:23:46-07:00,stable,Other,Refactor / Cleanup,524.0,0.0,524.0,524.0,3,11,codex-rs/repl/src/lib.rs (448); codex-rs/repl/src/cli.rs (65); codex-rs/repl/src/main.rs (11)
rust-v0.0.2504301219,rust-v0.0.2504301132,2025-04-30T12:19:52-07:00,2025-04-30T11:59:09-07:00,stable,Packaging / Release / Install,Refactor / Cleanup,1.0,0.0,1.0,1.0,1,3,.github/workflows/rust-release.yml (1)
rust-v0.0.2504301219,rust-v0.0.2504301132,2025-04-30T12:19:52-07:00,2025-04-30T11:59:09-07:00,stable,CI / Build / Dependencies,Build / Release,4.104,1.043,4.174,5.217,3,3,.github/dotslash-config.json (9); codex-rs/Cargo.lock (4); codex-rs/Cargo.toml (2)
rust-v0.0.2504301219,rust-v0.0.2504301132,2025-04-30T12:19:52-07:00,2025-04-30T11:59:09-07:00,stable,CI / Build / Dependencies,Refactor / Cleanup,7.696,1.957,7.826,9.783,3,3,.github/dotslash-config.json (9); codex-rs/Cargo.lock (4); codex-rs/Cargo.toml (2)
rust-v0.0.2504301219,rust-v0.0.2504301132,2025-04-30T12:19:52-07:00,2025-04-30T11:59:09-07:00,stable,Other,Build / Release,26.0,26.0,0.0,26.0,1,3,codex-rs/scripts/create_github_release.sh (26)
rust-v0.0.2504301327,rust-v0.0.2504301219,2025-04-30T13:27:36-07:00,2025-04-30T12:19:52-07:00,stable,Packaging / Release / Install,Feature,8.0,3.0,5.0,8.0,1,3,.github/workflows/rust-release.yml (8)
rust-v0.0.2504301327,rust-v0.0.2504301219,2025-04-30T13:27:36-07:00,2025-04-30T12:19:52-07:00,stable,CI / Build / Dependencies,Build / Release,2.0,1.0,1.0,2.0,1,3,codex-rs/Cargo.toml (2)
rust-v0.0.2505021951,rust-v0.0.2504301327,2025-05-02T19:51:24-07:00,2025-04-30T13:27:36-07:00,stable,Core Runtime,Feature,152.0,152.0,0.0,152.0,6,14,codex-rs/core/src/codex.rs (76); codex-rs/core/src/user_notification.rs (40); codex-rs/core/src/config.rs (27); codex-rs/core/src/protocol.rs (7); codex-rs/core/src/lib.rs (1)
rust-v0.0.2505021951,rust-v0.0.2504301327,2025-05-02T19:51:24-07:00,2025-04-30T13:27:36-07:00,stable,Tools / MCP / Plugins / Skills,Feature,3261.976,4295.464,0.0,4295.464,5,14,codex-rs/mcp-types/schema/2025-03-26/schema.json (2139); codex-rs/mcp-types/src/lib.rs (1400); codex-rs/mcp-types/generate_mcp_types.py (660); codex-rs/mcp-server/src/message_processor.rs (425); codex-rs/mcp-server/src/main.rs (110)
rust-v0.0.2505021951,rust-v0.0.2504301327,2025-05-02T19:51:24-07:00,2025-04-30T13:27:36-07:00,stable,Tools / MCP / Plugins / Skills,Bug Fix,333.024,438.536,0.0,438.536,5,14,codex-rs/mcp-types/schema/2025-03-26/schema.json (2139); codex-rs/mcp-types/src/lib.rs (1400); codex-rs/mcp-types/generate_mcp_types.py (660); codex-rs/mcp-server/src/message_processor.rs (425); codex-rs/mcp-server/src/main.rs (110)
rust-v0.0.2505021951,rust-v0.0.2504301327,2025-05-02T19:51:24-07:00,2025-04-30T13:27:36-07:00,stable,Packaging / Release / Install,Feature,335.245,296.727,38.517,335.245,16,14,codex-cli/src/components/chat/terminal-chat-input.tsx (195); codex-cli/src/utils/agent/sandbox/landlock.ts (173); codex-cli/src/text-buffer.ts (88); codex-cli/src/utils/file-tag-utils.ts (62); codex-cli/scripts/install_native_deps.sh (61)
rust-v0.0.2505021951,rust-v0.0.2504301327,2025-05-02T19:51:24-07:00,2025-04-30T13:27:36-07:00,stable,Packaging / Release / Install,Security / Policy,208.049,184.145,23.903,208.049,16,14,codex-cli/src/components/chat/terminal-chat-input.tsx (195); codex-cli/src/utils/agent/sandbox/landlock.ts (173); codex-cli/src/text-buffer.ts (88); codex-cli/src/utils/file-tag-utils.ts (62); codex-cli/scripts/install_native_deps.sh (61)
rust-v0.0.2505021951,rust-v0.0.2504301327,2025-05-02T19:51:24-07:00,2025-04-30T13:27:36-07:00,stable,Packaging / Release / Install,Build / Release,97.615,86.4,11.215,97.615,16,14,codex-cli/src/components/chat/terminal-chat-input.tsx (195); codex-cli/src/utils/agent/sandbox/landlock.ts (173); codex-cli/src/text-buffer.ts (88); codex-cli/src/utils/file-tag-utils.ts (62); codex-cli/scripts/install_native_deps.sh (61)
rust-v0.0.2505021951,rust-v0.0.2504301327,2025-05-02T19:51:24-07:00,2025-04-30T13:27:36-07:00,stable,Packaging / Release / Install,Bug Fix,51.273,45.382,5.891,51.273,16,14,codex-cli/src/components/chat/terminal-chat-input.tsx (195); codex-cli/src/utils/agent/sandbox/landlock.ts (173); codex-cli/src/text-buffer.ts (88); codex-cli/src/utils/file-tag-utils.ts (62); codex-cli/scripts/install_native_deps.sh (61)
rust-v0.0.2505021951,rust-v0.0.2504301327,2025-05-02T19:51:24-07:00,2025-04-30T13:27:36-07:00,stable,Packaging / Release / Install,Refactor / Cleanup,12.818,11.345,1.473,12.818,16,14,codex-cli/src/components/chat/terminal-chat-input.tsx (195); codex-cli/src/utils/agent/sandbox/landlock.ts (173); codex-cli/src/text-buffer.ts (88); codex-cli/src/utils/file-tag-utils.ts (62); codex-cli/scripts/install_native_deps.sh (61)
rust-v0.0.2505021951,rust-v0.0.2504301327,2025-05-02T19:51:24-07:00,2025-04-30T13:27:36-07:00,stable,CI / Build / Dependencies,Build / Release,8.0,15.012,6.025,21.037,6,14,pnpm-lock.yaml (144); codex-rs/mcp-server/Cargo.toml (30); codex-rs/Cargo.lock (21); codex-rs/mcp-types/Cargo.toml (8); .github/workflows/ci.yml (6)
rust-v0.0.2505021951,rust-v0.0.2504301327,2025-05-02T19:51:24-07:00,2025-04-30T13:27:36-07:00,stable,CI / Build / Dependencies,Feature,73.0,136.988,54.975,191.963,6,14,pnpm-lock.yaml (144); codex-rs/mcp-server/Cargo.toml (30); codex-rs/Cargo.lock (21); codex-rs/mcp-types/Cargo.toml (8); .github/workflows/ci.yml (6)
rust-v0.0.2505021951,rust-v0.0.2504301327,2025-05-02T19:51:24-07:00,2025-04-30T13:27:36-07:00,stable,Docs / Examples,Feature,8.0,5.8,2.2,8.0,2,14,README.md (32); codex-rs/mcp-types/README.md (8)
rust-v0.0.2505021951,rust-v0.0.2504301327,2025-05-02T19:51:24-07:00,2025-04-30T13:27:36-07:00,stable,Docs / Examples,Build / Release,32.0,23.2,8.8,32.0,2,14,README.md (32); codex-rs/mcp-types/README.md (8)
rust-v0.0.2505021951,rust-v0.0.2504301327,2025-05-02T19:51:24-07:00,2025-04-30T13:27:36-07:00,stable,Tests / Fixtures,Feature,429.1,598.81,14.19,613.0,13,14,codex-cli/tests/file-tag-utils.test.ts (240); codex-cli/tests/terminal-chat-input-file-tag-suggestions.test.tsx (206); codex-rs/mcp-types/tests/initialize.rs (67); codex-rs/mcp-types/tests/progress_notification.rs (43); codex-cli/tests/file-system-suggestions.test.ts (29)
rust-v0.0.2505021951,rust-v0.0.2504301327,2025-05-02T19:51:24-07:00,2025-04-30T13:27:36-07:00,stable,Tests / Fixtures,Bug Fix,18.9,26.375,0.625,27.0,13,14,codex-cli/tests/file-tag-utils.test.ts (240); codex-cli/tests/terminal-chat-input-file-tag-suggestions.test.tsx (206); codex-rs/mcp-types/tests/initialize.rs (67); codex-rs/mcp-types/tests/progress_notification.rs (43); codex-cli/tests/file-system-suggestions.test.ts (29)
rust-v0.0.2505021951,rust-v0.0.2504301327,2025-05-02T19:51:24-07:00,2025-04-30T13:27:36-07:00,stable,Tests / Fixtures,Refactor / Cleanup,5.6,7.815,0.185,8.0,13,14,codex-cli/tests/file-tag-utils.test.ts (240); codex-cli/tests/terminal-chat-input-file-tag-suggestions.test.tsx (206); codex-rs/mcp-types/tests/initialize.rs (67); codex-rs/mcp-types/tests/progress_notification.rs (43); codex-cli/tests/file-system-suggestions.test.ts (29)
rust-v0.0.2505021951,rust-v0.0.2504301327,2025-05-02T19:51:24-07:00,2025-04-30T13:27:36-07:00,stable,Other,Build / Release,20.0,20.0,0.0,20.0,1,14,CHANGELOG.md (20)
rust-v0.0.2505061740,rust-v0.0.2505021951,2025-05-06T17:40:33-07:00,2025-05-02T19:51:24-07:00,stable,Core Runtime,Feature,529.185,368.1,161.084,529.185,14,19,codex-rs/core/src/codex.rs (334); codex-rs/exec/src/event_processor.rs (107); codex-rs/core/src/config.rs (81); codex-rs/core/src/client.rs (53); codex-rs/core/src/protocol.rs (50)
rust-v0.0.2505061740,rust-v0.0.2505021951,2025-05-06T17:40:33-07:00,2025-05-02T19:51:24-07:00,stable,Core Runtime,Bug Fix,245.027,170.441,74.587,245.027,14,19,codex-rs/core/src/codex.rs (334); codex-rs/exec/src/event_processor.rs (107); codex-rs/core/src/config.rs (81); codex-rs/core/src/client.rs (53); codex-rs/core/src/protocol.rs (50)
rust-v0.0.2505061740,rust-v0.0.2505021951,2025-05-06T17:40:33-07:00,2025-05-02T19:51:24-07:00,stable,Core Runtime,Build / Release,43.788,30.459,13.329,43.788,14,19,codex-rs/core/src/codex.rs (334); codex-rs/exec/src/event_processor.rs (107); codex-rs/core/src/config.rs (81); codex-rs/core/src/client.rs (53); codex-rs/core/src/protocol.rs (50)
rust-v0.0.2505061740,rust-v0.0.2505021951,2025-05-06T17:40:33-07:00,2025-05-02T19:51:24-07:00,stable,TUI / CLI UX,Feature,207.469,177.452,30.017,207.469,10,19,codex-rs/tui/src/history_cell.rs (118); codex-rs/tui/src/conversation_history_widget.rs (54); codex-rs/tui/src/chatwidget.rs (38); codex-rs/tui/src/cli.rs (8); codex-rs/tui/Cargo.toml (5)
rust-v0.0.2505061740,rust-v0.0.2505021951,2025-05-06T17:40:33-07:00,2025-05-02T19:51:24-07:00,stable,TUI / CLI UX,Bug Fix,27.531,23.548,3.983,27.531,10,19,codex-rs/tui/src/history_cell.rs (118); codex-rs/tui/src/conversation_history_widget.rs (54); codex-rs/tui/src/chatwidget.rs (38); codex-rs/tui/src/cli.rs (8); codex-rs/tui/Cargo.toml (5)
rust-v0.0.2505061740,rust-v0.0.2505021951,2025-05-06T17:40:33-07:00,2025-05-02T19:51:24-07:00,stable,Tools / MCP / Plugins / Skills,Bug Fix,50.234,49.015,1.218,50.234,10,19,codex-rs/mcp-client/src/mcp_client.rs (382); codex-rs/mcp-server/src/codex_tool_config.rs (244); codex-rs/mcp-server/src/codex_tool_runner.rs (181); codex-rs/core/src/mcp_connection_manager.rs (162); codex-rs/mcp-server/src/message_processor.rs (102)
rust-v0.0.2505061740,rust-v0.0.2505021951,2025-05-06T17:40:33-07:00,2025-05-02T19:51:24-07:00,stable,Tools / MCP / Plugins / Skills,Feature,1186.766,1157.985,28.782,1186.766,10,19,codex-rs/mcp-client/src/mcp_client.rs (382); codex-rs/mcp-server/src/codex_tool_config.rs (244); codex-rs/mcp-server/src/codex_tool_runner.rs (181); codex-rs/core/src/mcp_connection_manager.rs (162); codex-rs/mcp-server/src/message_processor.rs (102)
rust-v0.0.2505061740,rust-v0.0.2505021951,2025-05-06T17:40:33-07:00,2025-05-02T19:51:24-07:00,stable,Sandbox / Permissions / Security,Feature,5.782,0.327,5.455,5.782,1,19,codex-rs/{core => common}/src/approval_mode_cli_arg.rs (53)
rust-v0.0.2505061740,rust-v0.0.2505021951,2025-05-06T17:40:33-07:00,2025-05-02T19:51:24-07:00,stable,Sandbox / Permissions / Security,Build / Release,47.218,2.673,44.545,47.218,1,19,codex-rs/{core => common}/src/approval_mode_cli_arg.rs (53)
rust-v0.0.2505061740,rust-v0.0.2505021951,2025-05-06T17:40:33-07:00,2025-05-02T19:51:24-07:00,stable,Patch / Editing,Bug Fix,45.0,38.0,7.0,45.0,1,19,codex-rs/apply-patch/src/lib.rs (45)
rust-v0.0.2505061740,rust-v0.0.2505021951,2025-05-06T17:40:33-07:00,2025-05-02T19:51:24-07:00,stable,Packaging / Release / Install,Bug Fix,88.0,77.0,11.0,88.0,7,19,codex-cli/src/utils/config.ts (36); codex-cli/src/utils/agent/sandbox/raw-exec.ts (18); codex-cli/src/utils/agent/exec.ts (14); codex-cli/src/utils/agent/sandbox/create-truncating-collector.ts (7); codex-cli/src/utils/agent/handle-exec-command.ts (5)
rust-v0.0.2505061740,rust-v0.0.2505021951,2025-05-06T17:40:33-07:00,2025-05-02T19:51:24-07:00,stable,CI / Build / Dependencies,Build / Release,14.062,19.775,3.076,22.852,8,19,codex-rs/Cargo.lock (75); codex-rs/mcp-client/Cargo.toml (22); codex-rs/mcp-server/Cargo.toml (17); codex-rs/common/Cargo.toml (14); .github/workflows/rust-ci.yml (11)
rust-v0.0.2505061740,rust-v0.0.2505021951,2025-05-06T17:40:33-07:00,2025-05-02T19:51:24-07:00,stable,CI / Build / Dependencies,Feature,81.938,115.225,17.924,133.148,8,19,codex-rs/Cargo.lock (75); codex-rs/mcp-client/Cargo.toml (22); codex-rs/mcp-server/Cargo.toml (17); codex-rs/common/Cargo.toml (14); .github/workflows/rust-ci.yml (11)
rust-v0.0.2505061740,rust-v0.0.2505021951,2025-05-06T17:40:33-07:00,2025-05-02T19:51:24-07:00,stable,Docs / Examples,Feature,39.0,32.695,6.305,39.0,3,19,codex-rs/README.md (175); README.md (86); codex-rs/common/README.md (5)
rust-v0.0.2505061740,rust-v0.0.2505021951,2025-05-06T17:40:33-07:00,2025-05-02T19:51:24-07:00,stable,Docs / Examples,Docs / Tests,227.0,190.305,36.695,227.0,3,19,codex-rs/README.md (175); README.md (86); codex-rs/common/README.md (5)
rust-v0.0.2505061740,rust-v0.0.2505021951,2025-05-06T17:40:33-07:00,2025-05-02T19:51:24-07:00,stable,Tests / Fixtures,Bug Fix,81.9,109.2,7.8,117.0,7,19,codex-cli/tests/config.test.tsx (88); codex-cli/tests/cancel-exec.test.ts (16); codex-cli/tests/raw-exec-process-group.test.ts (7); codex-cli/tests/invalid-command-handling.test.ts (6); codex-rs/core/tests/stream_no_completed.rs (1)
rust-v0.0.2505061740,rust-v0.0.2505021951,2025-05-06T17:40:33-07:00,2025-05-02T19:51:24-07:00,stable,Tests / Fixtures,Feature,2.1,2.8,0.2,3.0,7,19,codex-cli/tests/config.test.tsx (88); codex-cli/tests/cancel-exec.test.ts (16); codex-cli/tests/raw-exec-process-group.test.ts (7); codex-cli/tests/invalid-command-handling.test.ts (6); codex-rs/core/tests/stream_no_completed.rs (1)
rust-v0.0.2505061740,rust-v0.0.2505021951,2025-05-06T17:40:33-07:00,2025-05-02T19:51:24-07:00,stable,Other,Feature,82.0,82.0,0.0,82.0,2,19,codex-rs/common/src/elapsed.rs (72); codex-rs/common/src/lib.rs (10)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,Core Runtime,Feature,1630.591,1307.879,322.713,1630.591,22,28,codex-rs/core/src/codex.rs (332); codex-rs/core/src/chat_completions.rs (310); codex-rs/core/src/project_doc.rs (275); codex-rs/core/src/exec.rs (195); codex-rs/core/src/rollout.rs (186)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,Core Runtime,Refactor / Cleanup,152.163,122.049,30.115,152.163,22,28,codex-rs/core/src/codex.rs (332); codex-rs/core/src/chat_completions.rs (310); codex-rs/core/src/project_doc.rs (275); codex-rs/core/src/exec.rs (195); codex-rs/core/src/rollout.rs (186)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,Core Runtime,Bug Fix,167.192,134.103,33.089,167.192,22,28,codex-rs/core/src/codex.rs (332); codex-rs/core/src/chat_completions.rs (310); codex-rs/core/src/project_doc.rs (275); codex-rs/core/src/exec.rs (195); codex-rs/core/src/rollout.rs (186)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,Core Runtime,Docs / Tests,7.514,6.027,1.487,7.514,22,28,codex-rs/core/src/codex.rs (332); codex-rs/core/src/chat_completions.rs (310); codex-rs/core/src/project_doc.rs (275); codex-rs/core/src/exec.rs (195); codex-rs/core/src/rollout.rs (186)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,Core Runtime,Reliability / Performance,10.332,8.287,2.045,10.332,22,28,codex-rs/core/src/codex.rs (332); codex-rs/core/src/chat_completions.rs (310); codex-rs/core/src/project_doc.rs (275); codex-rs/core/src/exec.rs (195); codex-rs/core/src/rollout.rs (186)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,Core Runtime,Build / Release,43.207,34.656,8.551,43.207,22,28,codex-rs/core/src/codex.rs (332); codex-rs/core/src/chat_completions.rs (310); codex-rs/core/src/project_doc.rs (275); codex-rs/core/src/exec.rs (195); codex-rs/core/src/rollout.rs (186)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,TUI / CLI UX,Feature,233.0,154.652,78.348,233.0,22,28,codex-rs/tui/src/history_cell.rs (76); codex-rs/tui/src/app.rs (47); codex-rs/tui/src/markdown.rs (30); codex-rs/cli/src/landlock.rs (23); codex-rs/cli/src/exit_status.rs (23)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,TUI / CLI UX,Security / Policy,47.0,31.196,15.804,47.0,22,28,codex-rs/tui/src/history_cell.rs (76); codex-rs/tui/src/app.rs (47); codex-rs/tui/src/markdown.rs (30); codex-rs/cli/src/landlock.rs (23); codex-rs/cli/src/exit_status.rs (23)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,TUI / CLI UX,Refactor / Cleanup,9.0,5.974,3.026,9.0,22,28,codex-rs/tui/src/history_cell.rs (76); codex-rs/tui/src/app.rs (47); codex-rs/tui/src/markdown.rs (30); codex-rs/cli/src/landlock.rs (23); codex-rs/cli/src/exit_status.rs (23)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,TUI / CLI UX,Bug Fix,9.0,5.974,3.026,9.0,22,28,codex-rs/tui/src/history_cell.rs (76); codex-rs/tui/src/app.rs (47); codex-rs/tui/src/markdown.rs (30); codex-rs/cli/src/landlock.rs (23); codex-rs/cli/src/exit_status.rs (23)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,TUI / CLI UX,Build / Release,44.0,29.205,14.795,44.0,22,28,codex-rs/tui/src/history_cell.rs (76); codex-rs/tui/src/app.rs (47); codex-rs/tui/src/markdown.rs (30); codex-rs/cli/src/landlock.rs (23); codex-rs/cli/src/exit_status.rs (23)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,Tools / MCP / Plugins / Skills,Feature,28.0,20.377,7.623,28.0,8,28,codex-rs/mcp-client/src/mcp_client.rs (58); codex-rs/core/src/mcp_connection_manager.rs (50); codex-rs/core/src/mcp_tool_call.rs (43); codex-rs/mcp-types/src/lib.rs (26); codex-rs/mcp-server/src/message_processor.rs (6)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,Tools / MCP / Plugins / Skills,Bug Fix,37.0,26.927,10.073,37.0,8,28,codex-rs/mcp-client/src/mcp_client.rs (58); codex-rs/core/src/mcp_connection_manager.rs (50); codex-rs/core/src/mcp_tool_call.rs (43); codex-rs/mcp-types/src/lib.rs (26); codex-rs/mcp-server/src/message_processor.rs (6)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,Tools / MCP / Plugins / Skills,Reliability / Performance,104.0,75.686,28.314,104.0,8,28,codex-rs/mcp-client/src/mcp_client.rs (58); codex-rs/core/src/mcp_connection_manager.rs (50); codex-rs/core/src/mcp_tool_call.rs (43); codex-rs/mcp-types/src/lib.rs (26); codex-rs/mcp-server/src/message_processor.rs (6)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,Tools / MCP / Plugins / Skills,Build / Release,22.0,16.01,5.99,22.0,8,28,codex-rs/mcp-client/src/mcp_client.rs (58); codex-rs/core/src/mcp_connection_manager.rs (50); codex-rs/core/src/mcp_tool_call.rs (43); codex-rs/mcp-types/src/lib.rs (26); codex-rs/mcp-server/src/message_processor.rs (6)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,Sandbox / Permissions / Security,Feature,68.263,26.929,41.333,68.263,11,28,codex-rs/core/src/{linux.rs => landlock.rs} (54); codex-rs/execpolicy/src/arg_resolver.rs (14); codex-rs/execpolicy/src/policy_parser.rs (10); codex-rs/execpolicy/src/policy.rs (8); codex-rs/execpolicy/src/program.rs (6)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,Sandbox / Permissions / Security,Docs / Tests,1.101,0.434,0.667,1.101,11,28,codex-rs/core/src/{linux.rs => landlock.rs} (54); codex-rs/execpolicy/src/arg_resolver.rs (14); codex-rs/execpolicy/src/policy_parser.rs (10); codex-rs/execpolicy/src/policy.rs (8); codex-rs/execpolicy/src/program.rs (6)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,Sandbox / Permissions / Security,Build / Release,39.636,15.636,24.0,39.636,11,28,codex-rs/core/src/{linux.rs => landlock.rs} (54); codex-rs/execpolicy/src/arg_resolver.rs (14); codex-rs/execpolicy/src/policy_parser.rs (10); codex-rs/execpolicy/src/policy.rs (8); codex-rs/execpolicy/src/program.rs (6)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,Patch / Editing,Feature,11.0,8.516,2.484,11.0,3,28,codex-rs/apply-patch/src/parser.rs (14); codex-rs/apply-patch/src/lib.rs (10); codex-rs/apply-patch/Cargo.toml (7)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,Patch / Editing,Build / Release,20.0,15.484,4.516,20.0,3,28,codex-rs/apply-patch/src/parser.rs (14); codex-rs/apply-patch/src/lib.rs (10); codex-rs/apply-patch/Cargo.toml (7)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,Packaging / Release / Install,Bug Fix,49.0,32.821,16.179,49.0,10,28,codex-cli/src/utils/openai-client.ts (51); codex-cli/src/utils/agent/agent-loop.ts (30); codex-cli/src/utils/config.ts (26); codex-cli/src/cli.tsx (26); codex-cli/src/components/singlepass-cli-app.tsx (24)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,Packaging / Release / Install,Feature,155.0,103.821,51.179,155.0,10,28,codex-cli/src/utils/openai-client.ts (51); codex-cli/src/utils/agent/agent-loop.ts (30); codex-cli/src/utils/config.ts (26); codex-cli/src/cli.tsx (26); codex-cli/src/components/singlepass-cli-app.tsx (24)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,Packaging / Release / Install,Reliability / Performance,8.0,5.358,2.642,8.0,10,28,codex-cli/src/utils/openai-client.ts (51); codex-cli/src/utils/agent/agent-loop.ts (30); codex-cli/src/utils/config.ts (26); codex-cli/src/cli.tsx (26); codex-cli/src/components/singlepass-cli-app.tsx (24)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,CI / Build / Dependencies,Build / Release,23.894,56.058,5.82,61.878,11,28,codex-rs/Cargo.lock (310); .github/workflows/rust-ci.yml (26); codex-rs/Cargo.toml (13); codex-rs/core/Cargo.toml (10); codex-rs/mcp-client/Cargo.toml (8)
rust-v0.0.2505101753,rust-v0.0.2505061740,2025-05-10T17:53:53-07:00,2025-05-06T17:40:33-07:00,stable,CI / Build / Dependencies,Bug Fix,25.671,60.228,6.253,66.481,11,28,codex-rs/Cargo.lock (310); .github/workflows/rust-ci.yml (26); codex-rs/Cargo.toml (13); codex-rs/core/Cargo.toml (10); codex-rs/mcp-client/Cargo.toml (8)
